id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
825,Tether USDt,USDT,tether,164334,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186826783367.90005,188851514003.4144,True,188720390129.75,,3,,,,2025-12-28T02:47:00.000Z,0.9993056774029113,40892991720.90457,-44.2269,0.00710589,-0.00148914,-0.03609011,-0.06284186,-0.0838333,-0.10302858,186697065310.46634,6.2809,188720390129.75,,2025-12-28T02:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-27 18:49:38.823816
1839,BNB,BNB,bnb,3028,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734739.61,137734739.61,137734739.61,False,115870314121.34,,4,,,,2025-12-28T02:47:00.000Z,841.2570020419635,1510549551.4899044,-6.2113,0.03603878,0.78828139,-0.75809055,-5.80851717,-23.93964965,-15.68759546,115870314121.33908,3.8981,115870314121.34,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
52,XRP,XRP,xrp,1775,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187338137097.16,,5,,,,2025-12-28T02:47:00.000Z,1.8736485360902388,1031226735.9741111,-48.1908,0.19390181,1.34871474,-2.39778736,-14.02533207,-28.51060697,-34.9806827,113492409043.91649,3.8181,187364853609.02,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
3408,USDC,USDC,usd-coin,35864,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76455466265.12553,76455466265.12553,False,76440335581.62,,6,60901219650.23,60889167181.981155,,2025-12-28T02:47:00.000Z,0.9998020980808255,3502971569.555214,-58.0924,0.01700466,-0.0029901,0.01121403,-0.01977628,-0.00507776,-0.0111227,76440335581.62029,2.5716,76440335581.62,,2025-12-28T02:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-27 18:49:38.823816
5426,Solana,SOL,solana,1067,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562657092.1998943,616998121.6715941,True,76616968509.73,,7,525236893.3,65222335531.7317,,2025-12-28T02:47:00.000Z,124.1769882575225,1695502272.2850082,-46.0566,0.1377903,1.56589942,-0.43072976,-10.68935954,-36.22074475,-40.83113565,69869063131.11803,2.3505,76616968509.73,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691705303.70468,94691694813.51828,True,26863971728.63,,8,94667886298.43,26857217268.513466,,2025-12-28T02:47:00.000Z,0.2836993442934711,452074449.6739813,5.3039,-0.23165922,1.33197782,0.54417897,1.336946,-4.09170897,-15.50895825,26863974704.691616,0.9038,26863971728.63,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168075733126.5791,168075733126.5791,True,20857669818.26,,9,,,,2025-12-28T02:47:00.000Z,0.1240968546158531,488521378.8306111,-51.4909,0.33872547,1.1917238,-5.02061264,-17.41715422,-35.9847835,-47.32162496,20857669818.262012,0.7017,20857669818.26,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16631705195.12,,10,37997904336.0,14045514829.450108,,2025-12-28T02:47:00.000Z,0.369639196552824,404766629.48186934,-11.9574,0.26100352,4.83625288,0.46550022,-12.71347228,-42.59245973,-53.8275875,13282097756.413425,0.4468,16633763844.88,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972909.375,19972909.375,False,12307032252.51,,11,,,,2025-12-28T02:47:00.000Z,616.1862561651895,348087023.8573916,-10.0605,0.44011606,2.9491311,3.51403025,15.19961395,9.58326069,10.73794845,12307032252.507866,0.414,12939911379.47,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12510989801.93,,12,,,,2025-12-28T02:48:00.000Z,12.510989801926874,224509130.05768967,-20.3376,0.4788671,2.36962227,0.90838253,-5.19704683,-29.86287094,-41.76305864,8859031509.077032,0.298,12510989801.93,,2025-12-28T02:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 18:49:38.823816
32196,Hyperliquid,HYPE,hyperliquid,219,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,24997622827.81,,13,333931719.0,8680198245.640316,,2025-12-28T02:47:00.000Z,25.9939315487437,106775123.9116344,-26.1515,-0.01290473,-0.51346019,9.74822734,-23.54942886,-46.08879857,-44.89158654,8820979299.393787,0.2968,24997622827.81,,2025-12-28T02:47:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-27 18:49:38.823816
1437,Zcash,ZEC,zcash,557,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16458321.1655448,16458321.1655448,False,8502048889.16,,14,,,,2025-12-28T02:47:00.000Z,516.5805675827874,924013953.6495439,79.8172,0.40773941,11.87228575,16.49015864,13.32178272,63.44334608,684.06027716,8502048889.156936,0.286,10848191919.24,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
328,Monero,XMR,monero,347,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8478890959.29,,15,,,,2025-12-28T02:47:00.000Z,459.6415999163418,102201428.42472552,15.9207,0.61582104,3.08378704,-1.03156473,12.80141837,37.93769246,58.84363214,8478890959.287155,0.2852,8478890959.29,,2025-12-28T02:47:00.000Z,,,,,,2025-12-27 18:49:38.823816
1,Bitcoin,BTC,bitcoin,12507,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19968081.0,19968081.0,False,1752658347200.14,,1,,,,2025-12-28T02:49:00.000Z,87772.99867724591,13813931744.623796,-62.7738,0.02782439,0.42185968,-0.11081201,-3.38197173,-22.08298881,-21.43915208,1752658347200.1392,58.9645,1843232972222.16,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
1027,Ethereum,ETH,ethereum,11311,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694953.33892769,120694953.33892769,True,355497848185.12,,2,,,,2025-12-28T02:49:00.000Z,2945.4242977900867,7460964483.909342,-51.9832,0.12988038,0.62439073,-0.59306424,-2.02989088,-26.36714356,-28.36775042,355497848185.11835,11.96,355497848185.12,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
825,Tether USDt,USDT,tether,164334,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186826783367.90005,188851514003.4144,True,188719865400.18,,3,,,,2025-12-28T02:49:00.000Z,0.9993028988730798,40900332880.19344,-44.0728,0.00278386,-0.00417755,-0.03352183,-0.0644887,-0.07993396,-0.10047396,186696546206.6754,6.281,188719865400.18,,2025-12-28T02:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-27 18:50:45.727240
1839,BNB,BNB,bnb,3028,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734739.61,137734739.61,137734739.61,False,115856057151.26,,4,,,,2025-12-28T02:50:00.000Z,841.1534916994303,1510961094.8121202,-6.1441,0.0459661,0.77104947,-0.75968798,-5.85201447,-23.97677836,-15.71921447,115856057151.26335,3.8977,115856057151.26,,2025-12-28T02:50:00.000Z,,,,,,2025-12-27 18:50:45.727240
52,XRP,XRP,xrp,1775,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187291652035.19,,5,,,,2025-12-28T02:49:00.000Z,1.8731836191776283,1030535320.3654928,-48.1815,0.18680231,1.32009,-2.42764263,-14.04515679,-28.52418884,-34.93867928,113464247657.50859,3.8173,187318361917.76,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
3408,USDC,USDC,usd-coin,35864,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76455466265.12553,76455466265.12553,False,76433757679.04,,6,60901219650.23,60883927500.51071,,2025-12-28T02:49:00.000Z,0.9997160623413028,3487528732.1917562,-58.2178,-0.00266344,-0.0200826,-0.0078129,-0.03425988,-0.0291767,-0.01226366,76433757679.03961,2.5715,76433757679.04,,2025-12-28T02:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-27 18:50:45.727240
5426,Solana,SOL,solana,1067,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562657092.1998943,616998121.6715941,True,76601380556.13,,7,525236893.3,65209065850.62163,,2025-12-28T02:49:00.000Z,124.15172407429519,1695635737.3106072,-45.9288,0.14650293,1.49708062,-0.46634244,-10.78514726,-36.24170049,-40.84358333,69854848059.24655,2.3501,76601380556.13,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691705303.70468,94691694813.51828,True,26859394110.29,,8,94667886298.43,26852640801.135147,,2025-12-28T02:49:00.000Z,0.28365100195102255,452050740.48409337,5.2763,-0.24397612,1.31376479,0.51963629,1.32075289,-4.12622473,-15.53209998,26859397085.84679,0.9036,26859394110.29,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168075733126.5791,168075733126.5791,True,20848406880.7,,9,,,,2025-12-28T02:49:00.000Z,0.12404174292668763,488138894.60682577,-51.4464,0.30095378,1.1280709,-5.07699338,-17.49971655,-36.03081282,-47.35673453,20848406880.70168,0.7014,20848406880.7,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16620105202.4,,10,37997904336.0,14035718607.846186,,2025-12-28T02:49:00.000Z,0.3693813870295067,404922943.6483488,-11.5109,0.15647163,4.7033174,0.40839917,-12.78037487,-42.64703884,-53.86205347,13272833989.68314,0.4465,16622162416.33,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972909.375,19972909.375,False,12311119712.85,,11,,,,2025-12-28T02:49:00.000Z,616.3909063874646,349119493.51714396,-9.7005,0.520395,2.89980065,3.52985206,15.25598896,9.52146947,10.72635311,12311119712.850939,0.4142,12944209034.14,,2025-12-28T02:49:00.000Z,,,,,,2025-12-27 18:50:45.727240
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12509412927.36,,12,,,,2025-12-28T02:50:00.000Z,12.50941292736271,224567816.5745191,-20.1793,0.50031232,2.33646219,0.90191701,-5.21517265,-29.87592216,-41.76452736,8857914924.244741,0.298,12509412927.36,,2025-12-28T02:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 18:50:45.727240
